predefined_key,message_title,message_ar,message_en,category,active,is_predefined,weight,is_quran,is_hadith,source_type,source_reference,translation_source,source_grade,verified,verified_by,verified_on
hadith_084,Hadith Reminder 084 - Sahih al-Bukhari 2,TODO: أضف النص العربي الموثق للحديث Sahih al-Bukhari 2 قبل التفعيل.,TODO: Add the verified English text for Sahih al-Bukhari 2 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih al-Bukhari 2,,Sahih,0,,
hadith_085,Hadith Reminder 085 - Sahih al-Bukhari 3,TODO: أضف النص العربي الموثق للحديث Sahih al-Bukhari 3 قبل التفعيل.,TODO: Add the verified English text for Sahih al-Bukhari 3 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih al-Bukhari 3,,Sahih,0,,
hadith_086,Hadith Reminder 086 - Sahih al-Bukhari 4,TODO: أضف النص العربي الموثق للحديث Sahih al-Bukhari 4 قبل التفعيل.,TODO: Add the verified English text for Sahih al-Bukhari 4 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih al-Bukhari 4,,Sahih,0,,
hadith_087,Hadith Reminder 087 - Sahih al-Bukhari 5,TODO: أضف النص العربي الموثق للحديث Sahih al-Bukhari 5 قبل التفعيل.,TODO: Add the verified English text for Sahih al-Bukhari 5 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih al-Bukhari 5,,Sahih,0,,
hadith_088,Hadith Reminder 088 - Sahih al-Bukhari 6,TODO: أضف النص العربي الموثق للحديث Sahih al-Bukhari 6 قبل التفعيل.,TODO: Add the verified English text for Sahih al-Bukhari 6 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih al-Bukhari 6,,Sahih,0,,
hadith_089,Hadith Reminder 089 - Sahih al-Bukhari 7,TODO: أضف النص العربي الموثق للحديث Sahih al-Bukhari 7 قبل التفعيل.,TODO: Add the verified English text for Sahih al-Bukhari 7 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih al-Bukhari 7,,Sahih,0,,
hadith_090,Hadith Reminder 090 - Sahih al-Bukhari 8,TODO: أضف النص العربي الموثق للحديث Sahih al-Bukhari 8 قبل التفعيل.,TODO: Add the verified English text for Sahih al-Bukhari 8 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih al-Bukhari 8,,Sahih,0,,
hadith_091,Hadith Reminder 091 - Sahih al-Bukhari 9,TODO: أضف النص العربي الموثق للحديث Sahih al-Bukhari 9 قبل التفعيل.,TODO: Add the verified English text for Sahih al-Bukhari 9 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih al-Bukhari 9,,Sahih,0,,
hadith_092,Hadith Reminder 092 - Sahih al-Bukhari 10,TODO: أضف النص العربي الموثق للحديث Sahih al-Bukhari 10 قبل التفعيل.,TODO: Add the verified English text for Sahih al-Bukhari 10 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih al-Bukhari 10,,Sahih,0,,
hadith_093,Hadith Reminder 093 - Sahih Muslim 1,TODO: أضف النص العربي الموثق للحديث Sahih Muslim 1 قبل التفعيل.,TODO: Add the verified English text for Sahih Muslim 1 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih Muslim 1,,Sahih,0,,
hadith_094,Hadith Reminder 094 - Sahih Muslim 2,TODO: أضف النص العربي الموثق للحديث Sahih Muslim 2 قبل التفعيل.,TODO: Add the verified English text for Sahih Muslim 2 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih Muslim 2,,Sahih,0,,
hadith_095,Hadith Reminder 095 - Sahih Muslim 3,TODO: أضف النص العربي الموثق للحديث Sahih Muslim 3 قبل التفعيل.,TODO: Add the verified English text for Sahih Muslim 3 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih Muslim 3,,Sahih,0,,
hadith_096,Hadith Reminder 096 - Sahih Muslim 4,TODO: أضف النص العربي الموثق للحديث Sahih Muslim 4 قبل التفعيل.,TODO: Add the verified English text for Sahih Muslim 4 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih Muslim 4,,Sahih,0,,
hadith_097,Hadith Reminder 097 - Sahih Muslim 5,TODO: أضف النص العربي الموثق للحديث Sahih Muslim 5 قبل التفعيل.,TODO: Add the verified English text for Sahih Muslim 5 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih Muslim 5,,Sahih,0,,
hadith_098,Hadith Reminder 098 - Sahih Muslim 6,TODO: أضف النص العربي الموثق للحديث Sahih Muslim 6 قبل التفعيل.,TODO: Add the verified English text for Sahih Muslim 6 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih Muslim 6,,Sahih,0,,
hadith_099,Hadith Reminder 099 - Sahih Muslim 7,TODO: أضف النص العربي الموثق للحديث Sahih Muslim 7 قبل التفعيل.,TODO: Add the verified English text for Sahih Muslim 7 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih Muslim 7,,Sahih,0,,
hadith_100,Hadith Reminder 100 - Sahih Muslim 8,TODO: أضف النص العربي الموثق للحديث Sahih Muslim 8 قبل التفعيل.,TODO: Add the verified English text for Sahih Muslim 8 before enabling.,Hadith,0,1,1,0,1,Hadith,Sahih Muslim 8,,Sahih,0,,
islamic_reminder_001,Islamic Reminder 001,اجعل النية الصالحة حاضرًا في يومك؛ فهو تجعل العمل أقرب إلى البركة.,Keep a sincere intention present in your day; it brings work closer to blessing.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_002,Islamic Reminder 002,اجعل الأمانة حاضرًا في يومك؛ فهو تحفظ الحقوق وتبني الثقة.,Keep trustworthiness present in your day; it protects rights and builds trust.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_003,Islamic Reminder 003,اجعل الإحسان حاضرًا في يومك؛ فهو يرفع قيمة الجهد ولو كان بسيطًا.,Keep excellence present in your day; it raises the value of even simple effort.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_004,Islamic Reminder 004,اجعل التوكل حاضرًا في يومك؛ فهو يقوي القلب مع الأخذ بالأسباب.,Keep reliance on Allah present in your day; it strengthens the heart while taking proper action.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_005,Islamic Reminder 005,اجعل الصبر حاضرًا في يومك؛ فهو يجعل الطريق أوضح عند الشدة.,Keep patience present in your day; it makes the path clearer during difficulty.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_006,Islamic Reminder 006,اجعل الشكر حاضرًا في يومك؛ فهو يفتح باب الرضا ويزيد الوعي بالنعم.,Keep gratitude present in your day; it opens contentment and awareness of blessings.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_007,Islamic Reminder 007,اجعل الرحمة حاضرًا في يومك؛ فهو تجعل التعامل ألين وأعدل.,Keep mercy present in your day; it makes dealings gentler and fairer.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_008,Islamic Reminder 008,اجعل الصدق حاضرًا في يومك؛ فهو ينقي العمل من التردد والاضطراب.,Keep truthfulness present in your day; it keeps work clear from hesitation and confusion.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_009,Islamic Reminder 009,اجعل حسن الخلق حاضرًا في يومك؛ فهو يترك أثرًا طيبًا قبل النتائج وبعدها.,Keep good character present in your day; it leaves a good effect before and after results.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_010,Islamic Reminder 010,اجعل ذكر الله حاضرًا في يومك؛ فهو يعيد للقلب هدوءه وسط الانشغال.,Keep remembrance of Allah present in your day; it returns calm to the heart amid busyness.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_011,Islamic Reminder 011,اجعل العدل حاضرًا في يومك؛ فهو يجعل القرار أقرب إلى الحق.,Keep fairness present in your day; it keeps decisions closer to what is right.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_012,Islamic Reminder 012,اجعل الرفق حاضرًا في يومك؛ فهو يفتح أبوابًا لا يفتحها التشدد.,Keep gentleness present in your day; it opens doors that harshness cannot open.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_013,Islamic Reminder 013,اجعل الدعاء حاضرًا في يومك؛ فهو يربط الجهد بالأمل والثقة.,Keep supplication present in your day; it connects effort with hope and trust.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_014,Islamic Reminder 014,اجعل المحاسبة حاضرًا في يومك؛ فهو تصلح المسار قبل أن يكبر الخطأ.,Keep self-review present in your day; it corrects the path before mistakes grow.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_015,Islamic Reminder 015,اجعل ترك الرياء حاضرًا في يومك؛ فهو يحفظ العمل من طلب الثناء.,Keep avoiding showiness present in your day; it protects work from seeking praise.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_016,Islamic Reminder 016,اجعل صلة الخير حاضرًا في يومك؛ فهو تجعل النجاح نافعًا لا فرديًا فقط.,"Keep doing good present in your day; it makes success beneficial, not merely personal.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_017,Islamic Reminder 017,اجعل احترام الوقت حاضرًا في يومك؛ فهو يعين على الوفاء بالواجبات.,Keep respect for time present in your day; it supports fulfilling responsibilities.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_018,Islamic Reminder 018,اجعل الستر حاضرًا في يومك؛ فهو يحمي العلاقات من القسوة والفضيحة.,Keep covering faults present in your day; it protects relationships from harshness and exposure.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_019,Islamic Reminder 019,اجعل العفو حاضرًا في يومك؛ فهو يخفف القلب ويقوي الروابط.,Keep forgiveness present in your day; it lightens the heart and strengthens bonds.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_020,Islamic Reminder 020,اجعل طلب العلم حاضرًا في يومك؛ فهو يرفع جودة العمل والقرار.,Keep seeking knowledge present in your day; it improves the quality of work and decisions.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_021,Islamic Reminder 021,ابدأ مهمتك بـالنية الصالحة، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with a sincere intention; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_022,Islamic Reminder 022,ابدأ مهمتك بـالأمانة، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with trustworthiness; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_023,Islamic Reminder 023,ابدأ مهمتك بـالإحسان، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with excellence; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_024,Islamic Reminder 024,ابدأ مهمتك بـالتوكل، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with reliance on Allah; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_025,Islamic Reminder 025,ابدأ مهمتك بـالصبر، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with patience; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_026,Islamic Reminder 026,ابدأ مهمتك بـالشكر، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with gratitude; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_027,Islamic Reminder 027,ابدأ مهمتك بـالرحمة، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with mercy; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_028,Islamic Reminder 028,ابدأ مهمتك بـالصدق، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with truthfulness; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_029,Islamic Reminder 029,ابدأ مهمتك بـحسن الخلق، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with good character; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_030,Islamic Reminder 030,ابدأ مهمتك بـذكر الله، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with remembrance of Allah; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_031,Islamic Reminder 031,ابدأ مهمتك بـالعدل، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with fairness; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_032,Islamic Reminder 032,ابدأ مهمتك بـالرفق، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with gentleness; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_033,Islamic Reminder 033,ابدأ مهمتك بـالدعاء، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with supplication; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_034,Islamic Reminder 034,ابدأ مهمتك بـالمحاسبة، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with self-review; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_035,Islamic Reminder 035,ابدأ مهمتك بـترك الرياء، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with avoiding showiness; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_036,Islamic Reminder 036,ابدأ مهمتك بـصلة الخير، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with doing good; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_037,Islamic Reminder 037,ابدأ مهمتك بـاحترام الوقت، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with respect for time; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_038,Islamic Reminder 038,ابدأ مهمتك بـالستر، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with covering faults; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_039,Islamic Reminder 039,ابدأ مهمتك بـالعفو، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with forgiveness; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_040,Islamic Reminder 040,ابدأ مهمتك بـطلب العلم، فالأعمال تكبر بمعانيها لا بحجمها فقط.,"Begin your task with seeking knowledge; work grows by meaning, not only by size.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_041,Islamic Reminder 041,حين يزدحم اليوم، تذكّر النية الصالحة ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember a sincere intention so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_042,Islamic Reminder 042,حين يزدحم اليوم، تذكّر الأمانة ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember trustworthiness so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_043,Islamic Reminder 043,حين يزدحم اليوم، تذكّر الإحسان ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember excellence so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_044,Islamic Reminder 044,حين يزدحم اليوم، تذكّر التوكل ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember reliance on Allah so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_045,Islamic Reminder 045,حين يزدحم اليوم، تذكّر الصبر ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember patience so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_046,Islamic Reminder 046,حين يزدحم اليوم، تذكّر الشكر ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember gratitude so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_047,Islamic Reminder 047,حين يزدحم اليوم، تذكّر الرحمة ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember mercy so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_048,Islamic Reminder 048,حين يزدحم اليوم، تذكّر الصدق ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember truthfulness so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_049,Islamic Reminder 049,حين يزدحم اليوم، تذكّر حسن الخلق ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember good character so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_050,Islamic Reminder 050,حين يزدحم اليوم، تذكّر ذكر الله ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember remembrance of Allah so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_051,Islamic Reminder 051,حين يزدحم اليوم، تذكّر العدل ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember fairness so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_052,Islamic Reminder 052,حين يزدحم اليوم، تذكّر الرفق ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember gentleness so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_053,Islamic Reminder 053,حين يزدحم اليوم، تذكّر الدعاء ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember supplication so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_054,Islamic Reminder 054,حين يزدحم اليوم، تذكّر المحاسبة ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember self-review so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_055,Islamic Reminder 055,حين يزدحم اليوم، تذكّر ترك الرياء ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember avoiding showiness so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_056,Islamic Reminder 056,حين يزدحم اليوم، تذكّر صلة الخير ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember doing good so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_057,Islamic Reminder 057,حين يزدحم اليوم، تذكّر احترام الوقت ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember respect for time so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_058,Islamic Reminder 058,حين يزدحم اليوم، تذكّر الستر ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember covering faults so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_059,Islamic Reminder 059,حين يزدحم اليوم، تذكّر العفو ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember forgiveness so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_060,Islamic Reminder 060,حين يزدحم اليوم، تذكّر طلب العلم ليبقى قلبك ثابتًا.,"When the day becomes crowded, remember seeking knowledge so your heart remains steady.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_061,Islamic Reminder 061,في كل تعامل، اجعل النية الصالحة ميزانًا قبل الكلام والقرار.,"In every interaction, let a sincere intention be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_062,Islamic Reminder 062,في كل تعامل، اجعل الأمانة ميزانًا قبل الكلام والقرار.,"In every interaction, let trustworthiness be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_063,Islamic Reminder 063,في كل تعامل، اجعل الإحسان ميزانًا قبل الكلام والقرار.,"In every interaction, let excellence be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_064,Islamic Reminder 064,في كل تعامل، اجعل التوكل ميزانًا قبل الكلام والقرار.,"In every interaction, let reliance on Allah be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_065,Islamic Reminder 065,في كل تعامل، اجعل الصبر ميزانًا قبل الكلام والقرار.,"In every interaction, let patience be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_066,Islamic Reminder 066,في كل تعامل، اجعل الشكر ميزانًا قبل الكلام والقرار.,"In every interaction, let gratitude be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_067,Islamic Reminder 067,في كل تعامل، اجعل الرحمة ميزانًا قبل الكلام والقرار.,"In every interaction, let mercy be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_068,Islamic Reminder 068,في كل تعامل، اجعل الصدق ميزانًا قبل الكلام والقرار.,"In every interaction, let truthfulness be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_069,Islamic Reminder 069,في كل تعامل، اجعل حسن الخلق ميزانًا قبل الكلام والقرار.,"In every interaction, let good character be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_070,Islamic Reminder 070,في كل تعامل، اجعل ذكر الله ميزانًا قبل الكلام والقرار.,"In every interaction, let remembrance of Allah be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_071,Islamic Reminder 071,في كل تعامل، اجعل العدل ميزانًا قبل الكلام والقرار.,"In every interaction, let fairness be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_072,Islamic Reminder 072,في كل تعامل، اجعل الرفق ميزانًا قبل الكلام والقرار.,"In every interaction, let gentleness be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_073,Islamic Reminder 073,في كل تعامل، اجعل الدعاء ميزانًا قبل الكلام والقرار.,"In every interaction, let supplication be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_074,Islamic Reminder 074,في كل تعامل، اجعل المحاسبة ميزانًا قبل الكلام والقرار.,"In every interaction, let self-review be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_075,Islamic Reminder 075,في كل تعامل، اجعل ترك الرياء ميزانًا قبل الكلام والقرار.,"In every interaction, let avoiding showiness be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_076,Islamic Reminder 076,في كل تعامل، اجعل صلة الخير ميزانًا قبل الكلام والقرار.,"In every interaction, let doing good be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_077,Islamic Reminder 077,في كل تعامل، اجعل احترام الوقت ميزانًا قبل الكلام والقرار.,"In every interaction, let respect for time be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_078,Islamic Reminder 078,في كل تعامل، اجعل الستر ميزانًا قبل الكلام والقرار.,"In every interaction, let covering faults be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_079,Islamic Reminder 079,في كل تعامل، اجعل العفو ميزانًا قبل الكلام والقرار.,"In every interaction, let forgiveness be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_080,Islamic Reminder 080,في كل تعامل، اجعل طلب العلم ميزانًا قبل الكلام والقرار.,"In every interaction, let seeking knowledge be a measure before words and decisions.",Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_081,Islamic Reminder 081,لا تجعل السرعة تنسيك النية الصالحة؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget a sincere intention; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_082,Islamic Reminder 082,لا تجعل السرعة تنسيك الأمانة؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget trustworthiness; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_083,Islamic Reminder 083,لا تجعل السرعة تنسيك الإحسان؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget excellence; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_084,Islamic Reminder 084,لا تجعل السرعة تنسيك التوكل؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget reliance on Allah; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_085,Islamic Reminder 085,لا تجعل السرعة تنسيك الصبر؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget patience; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_086,Islamic Reminder 086,لا تجعل السرعة تنسيك الشكر؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget gratitude; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_087,Islamic Reminder 087,لا تجعل السرعة تنسيك الرحمة؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget mercy; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_088,Islamic Reminder 088,لا تجعل السرعة تنسيك الصدق؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget truthfulness; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_089,Islamic Reminder 089,لا تجعل السرعة تنسيك حسن الخلق؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget good character; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_090,Islamic Reminder 090,لا تجعل السرعة تنسيك ذكر الله؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget remembrance of Allah; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_091,Islamic Reminder 091,لا تجعل السرعة تنسيك العدل؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget fairness; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_092,Islamic Reminder 092,لا تجعل السرعة تنسيك الرفق؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget gentleness; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_093,Islamic Reminder 093,لا تجعل السرعة تنسيك الدعاء؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget supplication; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_094,Islamic Reminder 094,لا تجعل السرعة تنسيك المحاسبة؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget self-review; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_095,Islamic Reminder 095,لا تجعل السرعة تنسيك ترك الرياء؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget avoiding showiness; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
islamic_reminder_096,Islamic Reminder 096,لا تجعل السرعة تنسيك صلة الخير؛ فالبركة تحتاج وعيًا وصدقًا.,Do not let speed make you forget doing good; blessing needs awareness and sincerity.,Islamic Reminder,1,1,1,0,0,General,,,,1,,
